time_utc,timestamp,side,price,size,usd_volume,q_yes,q_no,exposure,locked_pnl,tx_hash,outcome
2025-12-12T20:44:07,1765572247,NO,0.5,10.0,5.0,0,10.0,5.0,-5.0,0x51598cd1fc8afa095455aca1da5caaf5b5b31f8a77a82b8813a7e359879ba2f1,down
2025-12-12T20:44:07,1765572247,NO,0.5,7.0,3.5,0,17.0,8.5,-8.5,0x77df194aab3a062e041bfed7266891d2b9d61a30118960efa0b6a90e4598ea35,down
2025-12-12T20:44:11,1765572251,YES,0.5099999853374986,15.686273,7.999999,15.686273,17.0,16.499999,-0.8137259999999991,0x19435f8ea5a48d5409e7f9d4f3e2bff9ae36cc7c1159727ee8b5fdfd875775eb,up
2025-12-12T20:44:13,1765572253,NO,0.5,16.83,8.415,15.686273,33.83,24.914998999999998,-9.228725999999998,0x94caf5399041fee625392d11fca724fcedd978c1d07c699b459627b218528a5b,down
2025-12-12T20:45:41,1765572341,NO,0.56,15.0,8.4,15.686273,48.83,33.314999,-17.628726,0x78fe9ad9860d8c4d73632850cd8054460a371424f1360da84a19321ec2f1e28b,down
2025-12-12T20:45:41,1765572341,NO,0.56,5.0,2.8000000000000003,15.686273,53.83,36.114999,-20.428725999999997,0xb2655716dbf540f77e2d51344f853d7e3bf6fc62494764215453be628470bb94,down
2025-12-12T20:45:41,1765572341,NO,0.56,15.0,8.4,15.686273,68.83,44.514998999999996,-28.828725999999996,0xe0f0b88c3d20de5ef4e46c9f335702ec742282adaa3ae98f6820032dc09093df,down
2025-12-12T20:45:43,1765572343,YES,0.45,6.0,2.7,21.686273,68.83,47.214999,-25.528726,0x260f61cde528752c71c19a6111400f72813d92fa7c80fe0f45e9152dd32b973d,up
2025-12-12T20:45:43,1765572343,NO,0.56,5.0,2.8000000000000003,21.686273,73.83,50.014998999999996,-28.328725999999996,0xce4bcca9a2ae3bfbbebc7e26490aed2b288a9894f4155c26a4371567eba413a6,down
2025-12-12T20:45:45,1765572345,YES,0.45,15.0,6.75,36.686273,73.83,56.764998999999996,-20.078725999999996,0x74f986adf0243c91d538021175cf85512b1acd9a735669a64edd8dc16a96e15e,up
2025-12-12T20:45:45,1765572345,NO,0.56,6.0,3.3600000000000003,36.686273,79.83,60.124998999999995,-23.438725999999996,0x797068bb9cbeef6166b3eaa56384686e569042906f9a53cfc39dde9703694c2d,down
2025-12-12T20:45:45,1765572345,YES,0.44999998165760696,16.355554,7.359999000000001,53.041827,79.83,67.48499799999999,-14.443170999999992,0x1e2b0e2d560e5b4988c19ce206c17fb66d8bfc0218685aa3b5cb957374af15be,up
2025-12-12T20:45:45,1765572345,YES,0.45,15.0,6.75,68.041827,79.83,74.23499799999999,-6.193170999999992,0x40e1663f019182bbcfaa9724ed1289ea1fa5003674d21464b789cf958f30f97a,up
2025-12-12T20:45:45,1765572345,YES,0.45,20.0,9.0,88.041827,79.83,83.23499799999999,-3.404997999999992,0x24df30f5029022ab61d3857cda9855ac0535fe33d4c83ba7f71a7b8aa4d26efa,up
2025-12-12T20:45:45,1765572345,NO,0.54,15.0,8.100000000000001,88.041827,94.83,91.33499799999998,-3.2931709999999867,0xbf79c53fc501471bbc5d2a2e9500b58e559764b994381b16bdff1042ba63943f,down
2025-12-12T20:45:45,1765572345,YES,0.4599997607998852,2.173912,0.9999990000000001,90.215739,94.83,92.33499699999999,-2.119257999999988,0x075c1096f86f25cc3cae9b05bfa687236ff7facab15b2ef53c66df2677b2117a,up
2025-12-12T20:45:47,1765572347,NO,0.56,8.08,4.524800000000001,90.215739,102.91,96.85979699999999,-6.644057999999987,0xb5228d093adb36cfe2f4ddbdf4c13f39ec6a2194bf7099b2826f437cb8ce5472,down
2025-12-12T20:45:47,1765572347,YES,0.44,1.8,0.792,92.015739,102.91,97.65179699999999,-5.636057999999991,0xa1b00adb7117725fdfc87870ef20ea0b003e859b4182f53ccff19a3dd971febb,up
2025-12-12T20:45:47,1765572347,YES,0.43999992177775693,5.113635,2.2499990000000003,97.129374,102.91,99.90179599999999,-2.7724219999999917,0x146d8d83801078f10486387cd94d9c10f34eb7c2e179daeca0a28b5d949d1ea5,up
2025-12-12T20:47:07,1765572427,NO,0.6,27.75,16.65,97.129374,130.66,116.551796,-19.422421999999997,0xceb95fa46f8bae6208e03fa49c504cb0760599386209bf2206de09019bf56c20,down
2025-12-12T20:47:09,1765572429,YES,0.38,20.0,7.6,117.129374,130.66,124.15179599999999,-7.022421999999992,0xf15b55382b3c6fe1bc94e4c88e8d6f315aa9427227166c57dd68b43cc49dbf19,up
2025-12-12T20:47:09,1765572429,NO,0.62,6.0,3.7199999999999998,117.129374,136.66,127.87179599999999,-10.74242199999999,0x605540a1307167b7a8da5faa77b5af5b0c934512725bd8dc234b973b6b706831,down
2025-12-12T20:47:09,1765572429,NO,0.6,20.0,12.0,117.129374,156.66,139.871796,-22.74242199999999,0xc31a3d9fb193268d14d3870c3d3c064e00eb826b5a19f307aaad716e17e63498,down
