time_utc,timestamp,side,price,size,usd_volume,q_yes,q_no,exposure,locked_pnl,tx_hash,outcome
2025-12-12T19:59:07,1765569547,YES,0.5099999910749997,39.215685,19.999999,39.215685,0,19.999999,-19.999999,0xe94bd7e834dc24ac0511d252d1b457dfe5b3d1922c06b500096207aedf706ba4,up
2025-12-12T20:00:17,1765569617,YES,0.45999998159999866,19.565216,8.999998999999999,58.780901,0,28.999997999999998,-28.999997999999998,0xf0a74032c4904dc9c2777b43ecf1bbcad45cdb390d6289c7becdc829d26eec64,up
2025-12-12T20:00:17,1765569617,YES,0.45223,10.0,4.5223,68.780901,0,33.522298,-33.522298,0xba098cd1a42be3955f21ddacc9a84280e188f8272dcd81d485b4052f68b80067,up
2025-12-12T20:00:17,1765569617,NO,0.52,20.0,10.4,68.780901,20.0,43.922298,-23.922297999999998,0xffeab758fd36cabbbcfe648799bad5139f9ac61057d32cd561aee71627642278,down
2025-12-12T20:00:19,1765569619,YES,0.4972236937153865,124.59,61.94910000000001,193.370901,20.0,105.871398,-85.871398,0xbc4cab804ee3f40f7c77a4f1b30833debe4c21bd587a0c30f3b023cf7e183cc1,up
2025-12-12T20:00:19,1765569619,YES,0.52,5.0,2.6,198.370901,20.0,108.471398,-88.471398,0x4bb65ed343ae497537f4f2fb94aea25b2d6369c231b0724ffe28630a3c872aae,up
2025-12-12T20:00:19,1765569619,NO,0.51,15.0,7.65,198.370901,35.0,116.121398,-81.121398,0x05dc10f939c430f30fc0b8902a7a1810428ff90bd2046791323dd147e39ae143,down
2025-12-12T20:00:19,1765569619,NO,0.52,6.18,3.2136,198.370901,41.18,119.334998,-78.154998,0x6fcd27ac094cd0bae7b033ecf44c13017b62d1cfcdda24852c0454ffcd29d4d0,down
2025-12-12T20:00:19,1765569619,NO,0.52,3.0,1.56,198.370901,44.18,120.894998,-76.71499800000001,0x8b432cde2b8edaabc32c17512118ad8562abd195df60910fe3990231f57ae1f3,down
2025-12-12T20:00:19,1765569619,YES,0.48,5.0,2.4,203.370901,44.18,123.294998,-79.11499800000001,0x46709bd501610b18ab321564db0f46538e7d9800ca3419e5ee918f031dda5240,up
2025-12-12T20:00:19,1765569619,NO,0.52,20.0,10.4,203.370901,64.18,133.694998,-69.51499799999999,0x10b682e1405109781d35b1e9632df9e21c867e32406469ac802d080795f3cbee,down
2025-12-12T20:00:19,1765569619,YES,0.48444444444444446,36.0,17.44,239.370901,64.18,151.134998,-86.95499799999999,0xc94f41fca064575adebe8e0276d7441eb27dfed0c1e23c3b4b6fb1a330ba94e0,up
2025-12-12T20:00:19,1765569619,YES,0.517360399520523,18.942306,9.799999,258.313207,64.18,160.934997,-96.754997,0x2df5545b661fb923fc5fa5629ff481617e663955961f42411309907e74adf09f,up
2025-12-12T20:00:19,1765569619,NO,0.52,10.0,5.2,258.313207,74.18,166.134997,-91.95499699999999,0x5a3303d23982eaacd45aa35ddada67da3d513635bc7bf50ab93f32a49c27aebe,down
2025-12-12T20:00:19,1765569619,YES,0.4801999749511911,5.102039,2.4499990000000005,263.41524599999997,74.18,168.584996,-94.40499599999998,0x156aca030debafa707d178a7ce6a82310d4f63dda22da65a49d71e69fc3aaf03,up
2025-12-12T20:00:19,1765569619,NO,0.5,20.0,10.0,263.41524599999997,94.18,178.584996,-84.40499599999998,0xcdb52c36985cd038e12fa836c97063ea4be29c525c85a8d013a5a2f27916a25b,down
2025-12-12T20:00:19,1765569619,YES,0.51,200.0,102.0,463.41524599999997,94.18,280.584996,-186.40499599999998,0x3a50aae3f05ce5eff827a0c54c2bea62a6c3d0375db707d6e3d56de7847bb89d,up
